CustomerCode,CustomerName,Salesperson,Amt,QYT,ItemDescription,ItemCode,ItemGroup,DocNum,Year,Month,DocType,DB,ReferenceNumber
140000039,مؤسسة دار الحنان - اربد,Tenders,63.942,35,قشطة قرشلة وكعك بأنواعه محلى او سادة 1 كغم,1151100,Legumes & Spices,26101214,2026,02,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,7.759,3,شيخ الكار كركم مطحون 1 كغم,1151058,Legumes & Spices,26102877,2026,04,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,13.362,5,شيخ الكار زبيب بدون بذور 1 كغم,1151097,Legumes & Spices,26102877,2026,04,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,6.983,3,شيخ الكار بهارات مشكلة (مطحونة) 1 كغم,1151094,Legumes & Spices,26102877,2026,04,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,22.059,25,"شيخ الكار برغل 1 كغم (ناعم,خشن)",1151015,Legumes & Spices,26102877,2026,04,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,24.138,2,شيخ الكار هال مطحون 1 كغم,1151096,Legumes & Spices,26102877,2026,04,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,2.7,3,شيخ الكار سكر مطحون ناعم بودرة 1كغم,1151134,Legumes & Spices,26102877,2026,04,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,20.682,7,شيخ الكار سمسم حب مقشور ني  1 كغم,1151033,Legumes & Spices,26102877,2026,04,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,235.886,96,ميار طحينية 900 غم 1*1,1151034,Legumes & Spices,26102877,2026,04,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,44.762,20,شيخ الكار حلاوة 800 غم سادة 1*1,1151032,Legumes & Spices,26102877,2026,04,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,37.255,40,شيخ الكار فريكة ناعمة او خشنة 1 كغم,1151063,Legumes & Spices,26102877,2026,04,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,141.176,72,شيخ الكار رب البندورة 1350 غم تركيز 26 %,1151031,Legumes & Spices,26102877,2026,04,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,35.275,744,شيخ الكار مرقة الدجاج مكعبات 20 غم 1*1,1151036,Legumes & Spices,26102877,2026,04,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,3.276,2,شيخ الكار ملح ليمون 1 كغم,1151135,Legumes & Spices,26102877,2026,04,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,29.167,35,شيخ الكار تمر عجوة مطحون 1 كغم,1151051,Legumes & Spices,26102877,2026,04,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,19.2,15,شيخ الكار عدس حب 1 كغم,1151018,Legumes & Spices,26102877,2026,04,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,10,4,شيخ الكار كاري 1 كغم,1151110,Legumes & Spices,26102877,2026,04,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,30,12,"شيخ الكار جوز هند (ناعم,خشن) 1 كغم",1151089,Legumes & Spices,26102877,2026,04,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,11.379,3,"شيخ الكار بهارات كبسة (حب , مطحون) 1 كغم",1151093,Legumes & Spices,26102877,2026,04,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,21.231,16,غدير لانشون 800 غم 1*1,1151082,Legumes & Spices,26102877,2026,04,فاتورة,الشركة التجارية,-
110000142,شركة عيون الريان التجارية,حسام البستنجي,4082.308,2400,شيخ الكار زيت شمس 1.3 لتر 1*8,1041003,Oil,26101008,2026,02,فاتورة,الشركة التجارية,10682
150000014,نادر احمد الريان,موظفين,16.667,20,شيخ الكار فريكة ناعمة او خشنة 1 كغم,1151063,Legumes & Spices,26101065,2026,02,فاتورة,الشركة التجارية,-
150000014,نادر احمد الريان,موظفين,23.5,10,شعبان سكر 3.5 كغم,1151040,Legumes & Spices,26101065,2026,02,فاتورة,الشركة التجارية,-
150000014,نادر احمد الريان,موظفين,25.5,10,شيخ الكار أرز بسمتي 3 كغم *8,1101002,Rice Medium grain & Basmati,26101065,2026,02,فاتورة,الشركة التجارية,-
150000014,نادر احمد الريان,موظفين,6.983,30,شيخ الكار شوربة 70 غم شعرية 1*12*6,1031006,Noodles & Pasta & Soups,26101065,2026,02,فاتورة,الشركة التجارية,-
150000014,نادر احمد الريان,موظفين,7.212,50,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26101065,2026,02,فاتورة,الشركة التجارية,-
150000014,نادر احمد الريان,موظفين,10.294,30,شيخ الكار حمص حب 400 غم (73) 1*24,1131008,Sheikh Alkar - Canned food,26101065,2026,02,فاتورة,الشركة التجارية,-
150000014,نادر احمد الريان,موظفين,11.765,30,شيخ الكار حمص مطحون 400 غم (73) 1*24,1131007,Sheikh Alkar - Canned food,26101065,2026,02,فاتورة,الشركة التجارية,-
150000014,نادر احمد الريان,موظفين,8.431,40,شيخ الكار فول حب 400 غم (73) 1*24,1131006,Sheikh Alkar - Canned food,26101065,2026,02,فاتورة,الشركة التجارية,-
150000014,نادر احمد الريان,موظفين,14.706,10,شيخ الكار معجون طماطم 1350 غم 26-24 1*6,1121004,Tomato paste,26101065,2026,02,فاتورة,الشركة التجارية,-
150000014,نادر احمد الريان,موظفين,33.269,20,شيخ الكار زيت شمس 1.3 لتر 1*8,1041003,Oil,26101065,2026,02,فاتورة,الشركة التجارية,-
150000014,نادر احمد الريان,موظفين,7.759,10,الموسم مكعبات مرقة الدجاج 20 غم 1*24*24,1031003,Noodles & Pasta & Soups,26101065,2026,02,فاتورة,الشركة التجارية,-
150000014,نادر احمد الريان,موظفين,4.762,10,شيخ الكار نودلز 70 غم دجاج 1*5*8,1031015,Noodles & Pasta & Soups,26101065,2026,02,فاتورة,الشركة التجارية,-
150000014,نادر احمد الريان,موظفين,15.948,10,فريشي مسحوق شراب نكهات مختلفة 750 غم 1*1,1151099,Legumes & Spices,26101065,2026,02,فاتورة,الشركة التجارية,-
150000014,نادر احمد الريان,موظفين,6.034,10,ميار دبس تمر 700 غم 1*12,1061005,Dates,26101065,2026,02,فاتورة,الشركة التجارية,-
150000014,نادر احمد الريان,موظفين,7.759,10,الموسم حليب كامل الدسم (نباتي) 250 غم *24,1091009,Milk,26101065,2026,02,فاتورة,الشركة التجارية,-
150000014,نادر احمد الريان,موظفين,16.666,10,شيخ الكار جميد سائل 1 كغم 1*8,1111002,Jameed,26101065,2026,02,فاتورة,الشركة التجارية,-
150000014,نادر احمد الريان,موظفين,8.823,30,بيروتي بازيلاء 400 غم 1*1,1151024,Legumes & Spices,26101065,2026,02,فاتورة,الشركة التجارية,-
150000014,نادر احمد الريان,موظفين,8,10,ميار شاي 100 ميدالية 1*24,1051002,Tea,26101065,2026,02,فاتورة,الشركة التجارية,-
150000014,نادر احمد الريان,موظفين,7.143,50,ميار معكرونة سباغيتي 300 غم 1*24,1031021,Noodles & Pasta & Soups,26101065,2026,02,فاتورة,الشركة التجارية,-
150000014,نادر احمد الريان,موظفين,8,20,ميار تونا 120 غم بالزيت النباتي 1*48,1071008,Tuna,26101065,2026,02,فاتورة,الشركة التجارية,-
150000014,نادر احمد الريان,موظفين,9,10,شيخ الكار عدس حب 1 كغم,1151018,Legumes & Spices,26101065,2026,02,فاتورة,الشركة التجارية,-
150000014,نادر احمد الريان,موظفين,5.603,10,سرور مربى نكهات مختلفة 400 غم 1*1,1151113,Legumes & Spices,26101065,2026,02,فاتورة,الشركة التجارية,-
150000014,نادر احمد الريان,موظفين,9.615,10,غدير لانشون 800 غم 1*1,1151082,Legumes & Spices,26101065,2026,02,فاتورة,الشركة التجارية,-
150000014,نادر احمد الريان,موظفين,7.5,10,شيخ الكار عدس مجروش 1 كغم,1151072,Legumes & Spices,26101065,2026,02,فاتورة,الشركة التجارية,-
110000142,شركة عيون الريان التجارية,حسام البستنجي,1056.034,1200,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1031002,Noodles & Pasta & Soups,26101142,2026,02,فاتورة,الشركة التجارية,10682
110000142,شركة عيون الريان التجارية,حسام البستنجي,0,120,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1031002,Noodles & Pasta & Soups,26101142,2026,02,فاتورة,الشركة التجارية,10682
110000333,اسواق الجامع للمواد الغذائية,سامر الدويك,310.345,1200,شيخ الكار فطر مقطع 300 غم 1*24,1131001,Sheikh Alkar - Canned food,26100927,2026,02,فاتورة,الشركة التجارية,10095
110000333,اسواق الجامع للمواد الغذائية,سامر الدويك,0,16,شيخ الكار جميد سائل 1 كغم 1*8,1111002,Jameed,26100927,2026,02,فاتورة,الشركة التجارية,10095
110000333,اسواق الجامع للمواد الغذائية,سامر الدويك,87.772,480,ميار معكرونة كوع 300 غم 1*24,1031022,Noodles & Pasta & Soups,26100927,2026,02,فاتورة,الشركة التجارية,10095
110000333,اسواق الجامع للمواد الغذائية,سامر الدويك,87.771,480,ميار معكرونة فوسيلي 300 غم 1*24,1031020,Noodles & Pasta & Soups,26100927,2026,02,فاتورة,الشركة التجارية,10095
110000333,اسواق الجامع للمواد الغذائية,سامر الدويك,131.657,720,ميار معكرونة سباغيتي 300 غم 1*24,1031021,Noodles & Pasta & Soups,26100927,2026,02,فاتورة,الشركة التجارية,10095
110000333,اسواق الجامع للمواد الغذائية,سامر الدويك,0,48,شيخ الكار شرائح الاناناس,1131009,Sheikh Alkar - Canned food,26100927,2026,02,فاتورة,الشركة التجارية,10095
110000333,اسواق الجامع للمواد الغذائية,سامر الدويك,431.18,480,شيخ الكار شرائح الاناناس,1131009,Sheikh Alkar - Canned food,26100927,2026,02,فاتورة,الشركة التجارية,10095
110000333,اسواق الجامع للمواد الغذائية,سامر الدويك,77.586,120,شيخ الكار كاتشب 800 غم 1*12,1121001,Tomato paste,26100927,2026,02,فاتورة,الشركة التجارية,10095
110000333,اسواق الجامع للمواد الغذائية,سامر الدويك,132.923,720,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26100927,2026,02,فاتورة,الشركة التجارية,10095
110000333,اسواق الجامع للمواد الغذائية,سامر الدويك,1241.4,4800,شيخ الكار ذرة حلوة 130 غم 1*24,1131004,Sheikh Alkar - Canned food,26100927,2026,02,فاتورة,الشركة التجارية,10095
110000333,اسواق الجامع للمواد الغذائية,سامر الدويك,0,240,شيخ الكار ذرة حلوة 130 غم 1*24,1131004,Sheikh Alkar - Canned food,26100927,2026,02,فاتورة,الشركة التجارية,10095
110000333,اسواق الجامع للمواد الغذائية,سامر الدويك,0,24,شيخ الكار كاتشب 800 غم 1*12,1121001,Tomato paste,26100927,2026,02,فاتورة,الشركة التجارية,10095
110000333,اسواق الجامع للمواد الغذائية,سامر الدويك,0,480,ميار معكرونة بيني 300 غم 1*24,1031019,Noodles & Pasta & Soups,26100927,2026,02,فاتورة,الشركة التجارية,10095
110000333,اسواق الجامع للمواد الغذائية,سامر الدويك,220.08,240,ميار شاي 100 ميدالية 1*24,1051002,Tea,26100927,2026,02,فاتورة,الشركة التجارية,10095
110000333,اسواق الجامع للمواد الغذائية,سامر الدويك,0,24,ميار شاي 100 ميدالية 1*24,1051002,Tea,26100927,2026,02,فاتورة,الشركة التجارية,10095
110000333,اسواق الجامع للمواد الغذائية,سامر الدويك,431.18,480,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1031002,Noodles & Pasta & Soups,26100927,2026,02,فاتورة,الشركة التجارية,10095
110000333,اسواق الجامع للمواد الغذائية,سامر الدويك,0,48,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1031002,Noodles & Pasta & Soups,26100927,2026,02,فاتورة,الشركة التجارية,10095
110000333,اسواق الجامع للمواد الغذائية,سامر الدويك,611.8,2400,شيخ الكار فول حب 400 غم (73) 1*24,1131006,Sheikh Alkar - Canned food,26100927,2026,02,فاتورة,الشركة التجارية,10095
110000333,اسواق الجامع للمواد الغذائية,سامر الدويك,0,480,شيخ الكار فول حب 400 غم (73) 1*24,1131006,Sheikh Alkar - Canned food,26100927,2026,02,فاتورة,الشركة التجارية,10095
110000333,اسواق الجامع للمواد الغذائية,سامر الدويك,251.784,936,شيخ الكار شوربة 70 غم شعرية 1*12*6,1031006,Noodles & Pasta & Soups,26100927,2026,02,فاتورة,الشركة التجارية,10095
110000333,اسواق الجامع للمواد الغذائية,سامر الدويك,135.576,504,شيخ الكار شوربة 55 غم خضار 1*12*6,1031001,Noodles & Pasta & Soups,26100927,2026,02,فاتورة,الشركة التجارية,10095
110000333,اسواق الجامع للمواد الغذائية,سامر الدويك,0,144,شيخ الكار شوربة 80 غم فريكة 1*12*6,1031004,Noodles & Pasta & Soups,26100927,2026,02,فاتورة,الشركة التجارية,10095
110000333,اسواق الجامع للمواد الغذائية,سامر الدويك,165.257,80,شيخ الكار جميد سائل 1 كغم 1*8,1111002,Jameed,26100927,2026,02,فاتورة,الشركة التجارية,10095
110000333,اسواق الجامع للمواد الغذائية,سامر الدويك,0,1440,شيخ الكار ذرة حلوة 130 غم 1*24,1131004,Sheikh Alkar - Canned food,26100927,2026,02,فاتورة,الشركة التجارية,10095
110000333,اسواق الجامع للمواد الغذائية,سامر الدويك,0,480,ميار تونا 120 غم بالزيت النباتي 1*48,1071008,Tuna,26100927,2026,02,فاتورة,الشركة التجارية,10095
110000333,اسواق الجامع للمواد الغذائية,سامر الدويك,480,960,ميار تونا 120 غم بالزيت النباتي 1*48,1071008,Tuna,26100927,2026,02,فاتورة,الشركة التجارية,10095
110000333,اسواق الجامع للمواد الغذائية,سامر الدويك,720,1440,ميار تونا 120 غم بالفلفل الحار 1*48,1071007,Tuna,26100927,2026,02,فاتورة,الشركة التجارية,10095
140000054,مستشفى النديم - مادبا,Tenders,163.125,87,قشطة قرشلة وكعك بأنواعه محلى او سادة 1 كغم,1151100,Legumes & Spices,26103334,2026,05,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,56.7,90,قشطة خبز قمح أسمر(لمرضى السكري صغير),1151065,Legumes & Spices,26103334,2026,05,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,285.802,102,شيخ الكار بيض طازج 1920 غم فأكثر 1*1,1151111,Legumes & Spices,26103334,2026,05,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,352.17,819,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26103334,2026,05,فاتورة,الشركة التجارية,-
140000016,مستشفى ابو عبيدة,Tenders,296.287,105,شيخ الكار بيض طازج 1920 غم فأكثر 1*1,1151111,Legumes & Spices,26100182,2026,01,فاتورة,الشركة التجارية,-
140000016,مستشفى ابو عبيدة,Tenders,8.4,70,قشطة خبز مسخن طحين زيرو,1151090,Legumes & Spices,26100182,2026,01,فاتورة,الشركة التجارية,-
140000016,مستشفى ابو عبيدة,Tenders,380.55,885,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26100182,2026,01,فاتورة,الشركة التجارية,-
140000016,مستشفى ابو عبيدة,Tenders,19.84,31,قشطة خبز حمام 1 كغم,1151070,Legumes & Spices,26100182,2026,01,فاتورة,الشركة التجارية,-
140000016,مستشفى ابو عبيدة,Tenders,20.15,31,قشطة خبز قمح أسمر(لمرضى السكري صغير),1151065,Legumes & Spices,26100182,2026,01,فاتورة,الشركة التجارية,-
110000707,يوسف أحمد -كاش فان,يوسف أحمد,11.216,44,شيخ الكار فول حب 400 غم (73) 1*24,1131006,Sheikh Alkar - Canned food,26103701,2026,06,فاتورة,الشركة التجارية,20172
110000707,يوسف أحمد -كاش فان,يوسف أحمد,0,4,شيخ الكار فول حب 400 غم (73) 1*24,1131006,Sheikh Alkar - Canned food,26103701,2026,06,فاتورة,الشركة التجارية,20172
110000062,وادي القمر للمخابز,سامر الدويك,140.925,25,عراقي تمر مطحون 10 كغم 1*1,1151086,Dates,26100607,2026,02,فاتورة,الشركة التجارية,10526
140000033,المركز الوطني للصحة النفسية --الرئيسي,Tenders,353.05,126,شيخ الكار بيض طازج 1920 غم فأكثر 1*1,1151111,Legumes & Spices,26100465,2026,01,فاتورة,الشركة التجارية,-
140000033,المركز الوطني للصحة النفسية --الرئيسي,Tenders,645,1500,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26100465,2026,01,فاتورة,الشركة التجارية,-
140000033,المركز الوطني للصحة النفسية --الرئيسي,Tenders,406.875,217,قشطة قرشلة وكعك بأنواعه محلى او سادة 1 كغم,1151100,Legumes & Spices,26100465,2026,01,فاتورة,الشركة التجارية,-
140000033,المركز الوطني للصحة النفسية --الرئيسي,Tenders,58.59,93,قشطة خبز قمح أسمر(لمرضى السكري صغير),1151065,Legumes & Spices,26100465,2026,01,فاتورة,الشركة التجارية,-
140000033,المركز الوطني للصحة النفسية --الرئيسي,Tenders,190.4,1120,قشطة خبز شراك,1151066,Legumes & Spices,26100465,2026,01,فاتورة,الشركة التجارية,-
110000215,شركة سدرة لصناعة مواد التجميل,الادارة,2460,6,سكر 50 كعم 20*50,1081001,Sugar,26101004,2026,02,فاتورة,الشركة التجارية,10605
110000583,لؤي السيد مبيعات نقدية,لؤي السيد,0,480,شيخ الكار ذرة حلوة 130 غم 1*24,1131004,Sheikh Alkar - Canned food,26101386,2026,03,فاتورة,الشركة التجارية,20114
110000583,لؤي السيد مبيعات نقدية,لؤي السيد,0,24,شيخ الكار شرائح الاناناس,1131009,Sheikh Alkar - Canned food,26101386,2026,03,فاتورة,الشركة التجارية,20114
110000583,لؤي السيد مبيعات نقدية,لؤي السيد,258.621,240,شيخ الكار شرائح الاناناس,1131009,Sheikh Alkar - Canned food,26101386,2026,03,فاتورة,الشركة التجارية,20114
110000583,لؤي السيد مبيعات نقدية,لؤي السيد,620.689,2400,شيخ الكار فطر مقطع 300 غم 1*24,1131001,Sheikh Alkar - Canned food,26101386,2026,03,فاتورة,الشركة التجارية,20114
140000054,مستشفى النديم - مادبا,Tenders,2.7,3,شيخ الكار سكر مطحون ناعم بودرة 1كغم,1151134,Legumes & Spices,26103728,2026,05,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,36.206,3,شيخ الكار هال مطحون 1 كغم,1151096,Legumes & Spices,26103728,2026,05,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,34.138,720,شيخ الكار مرقة الدجاج مكعبات 20 غم 1*1,1151036,Legumes & Spices,26103728,2026,05,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,105.882,54,شيخ الكار رب البندورة 1350 غم تركيز 26 %,1151031,Legumes & Spices,26103728,2026,05,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,23,20,شيخ الكار عدس مجروش 1 كغم,1151072,Legumes & Spices,26103728,2026,05,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,17.727,6,شيخ الكار سمسم حب مقشور ني  1 كغم,1151033,Legumes & Spices,26103728,2026,05,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,44.762,20,شيخ الكار حلاوة 800 غم سادة 1*1,1151032,Legumes & Spices,26103728,2026,05,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,19.2,15,شيخ الكار عدس حب 1 كغم,1151018,Legumes & Spices,26103728,2026,05,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,22.059,25,"شيخ الكار برغل 1 كغم (ناعم,خشن)",1151015,Legumes & Spices,26103728,2026,05,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,22.759,6,"شيخ الكار بهارات كبسة (حب , مطحون) 1 كغم",1151093,Legumes & Spices,26103728,2026,05,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,26.538,20,غدير لانشون 800 غم 1*1,1151082,Legumes & Spices,26103728,2026,05,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,10,4,شيخ الكار كاري 1 كغم,1151110,Legumes & Spices,26103728,2026,05,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,1.638,1,شيخ الكار ملح ليمون 1 كغم,1151135,Legumes & Spices,26103728,2026,05,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,10.345,4,شيخ الكار كركم مطحون 1 كغم,1151058,Legumes & Spices,26103728,2026,05,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,50,20,"شيخ الكار جوز هند (ناعم,خشن) 1 كغم",1151089,Legumes & Spices,26103728,2026,05,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,4.655,2,شيخ الكار بهارات مشكلة (مطحونة) 1 كغم,1151094,Legumes & Spices,26103728,2026,05,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,37.255,40,شيخ الكار فريكة ناعمة او خشنة 1 كغم,1151063,Legumes & Spices,26103728,2026,05,فاتورة,الشركة التجارية,-
140000054,مستشفى النديم - مادبا,Tenders,235.886,96,ميار طحينية 900 غم 1*1,1151034,Legumes & Spices,26103728,2026,05,فاتورة,الشركة التجارية,-
140000088,مستشفى الكرك,Tenders,42,30,شيخ الكار عدس حب 1 كغم,1151018,Legumes & Spices,26101275,2026,02,فاتورة,الشركة التجارية,-
140000088,مستشفى الكرك,Tenders,37.5,30,شيخ الكار عدس مجروش 1 كغم,1151072,Legumes & Spices,26101275,2026,02,فاتورة,الشركة التجارية,-
140000088,مستشفى الكرك,Tenders,104.615,54.4,يارا سمن نباتي 1.7 غم *1,1151023,Legumes & Spices,26101275,2026,02,فاتورة,الشركة التجارية,-
140000088,مستشفى الكرك,Tenders,91.905,50,شيخ الكار زيتون أخضر 1 كغم,1151064,Legumes & Spices,26101275,2026,02,فاتورة,الشركة التجارية,-
140000088,مستشفى الكرك,Tenders,9.31,24,بيروتي خضار مشكل 400 غم,1151007,Legumes & Spices,26101275,2026,02,فاتورة,الشركة التجارية,-
140000088,مستشفى الكرك,Tenders,13.449,24,بردى فانيلا باودر 200 غم*1,1151025,Legumes & Spices,26101275,2026,02,فاتورة,الشركة التجارية,-
140000088,مستشفى الكرك,Tenders,13.448,24,بردى بينكغ باودر 200 غم *1,1151028,Legumes & Spices,26101275,2026,02,فاتورة,الشركة التجارية,-
140000088,مستشفى الكرك,Tenders,15.517,24,استريكو خميرة افرنجية جافة 100 غم *1,1151055,Legumes & Spices,26101275,2026,02,فاتورة,الشركة التجارية,-
110000338,أحمد عودة عوض المعيط - صبحا مول,سامر الدويك,87.771,480,ميار معكرونة كوع 300 غم 1*24,1031022,Noodles & Pasta & Soups,26101484,2026,03,فاتورة,الشركة التجارية,10086
110000338,أحمد عودة عوض المعيط - صبحا مول,سامر الدويك,0,216,ميار معكرونة فوسيلي 300 غم 1*24,1031020,Noodles & Pasta & Soups,26101484,2026,03,فاتورة,الشركة التجارية,10086
110000338,أحمد عودة عوض المعيط - صبحا مول,سامر الدويك,65.829,360,ميار معكرونة بيني 300 غم 1*24,1031019,Noodles & Pasta & Soups,26101484,2026,03,فاتورة,الشركة التجارية,10086
110000338,أحمد عودة عوض المعيط - صبحا مول,سامر الدويك,66.462,360,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26101484,2026,03,فاتورة,الشركة التجارية,10086
110000353,مؤسسة أحمد عبدالله للمواد التموينية,سامر الدويك,19.365,72,شيخ الكار شوربة 55 غم خضار 1*12*6,1031001,Noodles & Pasta & Soups,26100649,2026,02,فاتورة,الشركة التجارية,10151
110000353,مؤسسة أحمد عبدالله للمواد التموينية,سامر الدويك,135.559,504,شيخ الكار شوربة 70 غم شعرية 1*12*6,1031006,Noodles & Pasta & Soups,26100649,2026,02,فاتورة,الشركة التجارية,10151
110000353,مؤسسة أحمد عبدالله للمواد التموينية,سامر الدويك,38.731,144,شيخ الكار شوربة 80 غم فريكة 1*12*6,1031004,Noodles & Pasta & Soups,26100649,2026,02,فاتورة,الشركة التجارية,10151
110000353,مؤسسة أحمد عبدالله للمواد التموينية,سامر الدويك,219.428,1200,ميار معكرونة كوع 300 غم 1*24,1031022,Noodles & Pasta & Soups,26100649,2026,02,فاتورة,الشركة التجارية,10151
110000353,مؤسسة أحمد عبدالله للمواد التموينية,سامر الدويك,219.429,1200,ميار معكرونة سباغيتي 300 غم 1*24,1031021,Noodles & Pasta & Soups,26100649,2026,02,فاتورة,الشركة التجارية,10151
110000353,مؤسسة أحمد عبدالله للمواد التموينية,سامر الدويك,443.077,2400,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26100649,2026,02,فاتورة,الشركة التجارية,10151
110000353,مؤسسة أحمد عبدالله للمواد التموينية,سامر الدويك,0,600,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26100649,2026,02,فاتورة,الشركة التجارية,10151
110000353,مؤسسة أحمد عبدالله للمواد التموينية,سامر الدويك,0,72,شيخ الكار شوربة 55 غم خضار 1*12*6,1031001,Noodles & Pasta & Soups,26100649,2026,02,فاتورة,الشركة التجارية,10151
110000353,مؤسسة أحمد عبدالله للمواد التموينية,سامر الدويك,0,600,ميار معكرونة بيني 300 غم 1*24,1031019,Noodles & Pasta & Soups,26100649,2026,02,فاتورة,الشركة التجارية,10151
110000419,بقالة الاخ الرائع - المقابلين,أمجد زكي,0,24,الموسم مكعبات مرقة الدجاج 20 غم 1*24*24,1031003,Noodles & Pasta & Soups,26100611,2026,02,فاتورة,الشركة التجارية,10231
110000419,بقالة الاخ الرائع - المقابلين,أمجد زكي,960,1920,ميار تونا 120 غم بالزيت النباتي 1*48,1071008,Tuna,26100611,2026,02,فاتورة,الشركة التجارية,10231
110000419,بقالة الاخ الرائع - المقابلين,أمجد زكي,0,480,ميار تونا 120 غم بالفلفل الحار 1*48,1071007,Tuna,26100611,2026,02,فاتورة,الشركة التجارية,10231
110000419,بقالة الاخ الرائع - المقابلين,أمجد زكي,114.207,40,شيخ الكار كاتشب 4500 غم 1*4,1121002,Tomato paste,26100611,2026,02,فاتورة,الشركة التجارية,10231
110000419,بقالة الاخ الرائع - المقابلين,أمجد زكي,175.862,240,شيخ الكار فطر كامل 300 غم 1*24,1131002,Sheikh Alkar - Canned food,26100611,2026,02,فاتورة,الشركة التجارية,10231
110000419,بقالة الاخ الرائع - المقابلين,أمجد زكي,0,24,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1031002,Noodles & Pasta & Soups,26100611,2026,02,فاتورة,الشركة التجارية,10231
110000419,بقالة الاخ الرائع - المقابلين,أمجد زكي,0,240,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26100611,2026,02,فاتورة,الشركة التجارية,10231
110000419,بقالة الاخ الرائع - المقابلين,أمجد زكي,206.897,240,الموسم مكعبات مرقة الدجاج 20 غم 1*24*24,1031003,Noodles & Pasta & Soups,26100611,2026,02,فاتورة,الشركة التجارية,10231
110000419,بقالة الاخ الرائع - المقابلين,أمجد زكي,221.538,1200,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26100611,2026,02,فاتورة,الشركة التجارية,10231
