الشركة,الصنف,الوصف,رمز المستودع,اسم المستودع,الرصيد,قيمة المخزون,كلفة الوحدة,سعر البيع,الربح,هامش الربح,Column1
MUWAQQAR,1021052,شيخ الكار حلاوة 4 كغم سادة تنك 1*1,IRBID,مستودع أربد,6,16.607,4.197793103,9,4.802206897,0.533578544,5
MUWAQQAR,1021052,شيخ الكار حلاوة 4 كغم سادة تنك 1*1,106,مستودع يوسف أحمد -كاش,2,5.536,4.197793103,9,4.802206897,0.533578544,5
MUWAQQAR,1021052,شيخ الكار حلاوة 4 كغم سادة تنك 1*1,EXPWH,مستودع التوالف,21,83.079,4.197793103,9,4.802206897,0.533578544,5
MUWAQQAR,1021052,شيخ الكار حلاوة 4 كغم سادة تنك 1*1,MOHWH,مستودع محمد البستنجي - الكرك,47,466.012,4.197793103,9,4.802206897,0.533578544,5
MUWAQQAR,1011007,ميار طحينية 900 غم مطرة 1*12,FGWH,مستودع البضاعة الجاهزة حسام,4604,6460.187,1.415619882,2.562,1.146380118,0.447455159,5
MUWAQQAR,1011007,ميار طحينية 900 غم مطرة 1*12,MOHWH,مستودع محمد البستنجي - الكرك,96,197.896,1.415619882,2.562,1.146380118,0.447455159,5
MUWAQQAR,1011007,ميار طحينية 900 غم مطرة 1*12,106,مستودع يوسف أحمد -كاش,37,52.136,1.415619882,2.562,1.146380118,0.447455159,5
MUWAQQAR,1011007,ميار طحينية 900 غم مطرة 1*12,EXPWH,مستودع التوالف,11,15.428,1.415619882,2.562,1.146380118,0.447455159,5
MUWAQQAR,1011007,ميار طحينية 900 غم مطرة 1*12,IRBID,مستودع أربد,120,167.148,1.415619882,2.562,1.146380118,0.447455159,5
MUWAQQAR,1011007,ميار طحينية 900 غم مطرة 1*12,101,مستودع قصي ذيب,0.001,-1.556,1.415619882,2.562,1.146380118,0.447455159,5
MUWAQQAR,1011020,شيخ الكار طحينية 800 غم 1*12,FGWH,مستودع البضاعة الجاهزة حسام,1972,1422.841,0.899832805,2.667,1.767167195,0.662604872,5
MUWAQQAR,1011020,شيخ الكار طحينية 800 غم 1*12,EXPWH,مستودع التوالف,61,67.18,0.899832805,2.667,1.767167195,0.662604872,5
MUWAQQAR,1011020,شيخ الكار طحينية 800 غم 1*12,HOSAM,مستودع عبدالله البستنجي موقر,3649,3622.829,0.899832805,2.667,1.767167195,0.662604872,5
MUWAQQAR,1021060,شيخ الكار حلاوة 1300 غم فستق 1*6,EXPWH,مستودع التوالف,83,149.331,1.519134268,3.167,1.647865732,0.520323881,5
MUWAQQAR,1021060,شيخ الكار حلاوة 1300 غم فستق 1*6,IRBID,مستودع أربد,82,145.386,1.519134268,3.167,1.647865732,0.520323881,5
MUWAQQAR,1021060,شيخ الكار حلاوة 1300 غم فستق 1*6,FGWH,مستودع البضاعة الجاهزة حسام,903,1319.941,1.519134268,3.167,1.647865732,0.520323881,5
MUWAQQAR,1021060,شيخ الكار حلاوة 1300 غم فستق 1*6,MOHWH,مستودع محمد البستنجي - الكرك,6,-16.572,1.519134268,3.167,1.647865732,0.520323881,5
MUWAQQAR,1021060,شيخ الكار حلاوة 1300 غم فستق 1*6,106,مستودع يوسف أحمد -كاش,27,44.919,1.519134268,3.167,1.647865732,0.520323881,5
MUWAQQAR,1021060,شيخ الكار حلاوة 1300 غم فستق 1*6,108,مستودع يزن حمدان,11,18.965,1.519134268,3.167,1.647865732,0.520323881,5
MUWAQQAR,1021060,شيخ الكار حلاوة 1300 غم فستق 1*6,HOSAM,مستودع عبدالله البستنجي موقر,2098,3214.451,1.519134268,3.167,1.647865732,0.520323881,5
MUWAQQAR,1011091,شيخ الكار طحينية 700 غم 1*12,106,مستودع يوسف أحمد -كاش,53,62.821,0.852021769,2.291,1.438978231,0.628100493,5
MUWAQQAR,1011091,شيخ الكار طحينية 700 غم 1*12,107,مستودع حسن المشايخ,0.001,0.008,0.852021769,2.291,1.438978231,0.628100493,5
MUWAQQAR,1011091,شيخ الكار طحينية 700 غم 1*12,MOHWH,مستودع محمد البستنجي - الكرك,96,125.287,0.852021769,2.291,1.438978231,0.628100493,5
MUWAQQAR,1011091,شيخ الكار طحينية 700 غم 1*12,IRBID,مستودع أربد,204,240.115,0.852021769,2.291,1.438978231,0.628100493,5
MUWAQQAR,1011091,شيخ الكار طحينية 700 غم 1*12,108,مستودع يزن حمدان,48,50.925,0.852021769,2.291,1.438978231,0.628100493,5
MUWAQQAR,1011091,شيخ الكار طحينية 700 غم 1*12,FGWH,مستودع البضاعة الجاهزة حسام,1570,1182.106,0.852021769,2.291,1.438978231,0.628100493,5
MUWAQQAR,1011091,شيخ الكار طحينية 700 غم 1*12,HOSAM,مستودع عبدالله البستنجي موقر,202,-52.183,0.852021769,2.291,1.438978231,0.628100493,5
MUWAQQAR,1011091,شيخ الكار طحينية 700 غم 1*12,EXPWH,مستودع التوالف,79,97.411,0.852021769,2.291,1.438978231,0.628100493,5
MUWAQQAR,1011091,شيخ الكار طحينية 700 غم 1*12,WIP,WIP,1200,1234.69,0.852021769,2.291,1.438978231,0.628100493,5
MUWAQQAR,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,IRBID,مستودع أربد,14,92.245,5.390338172,15,9.609661828,0.640644122,5
MUWAQQAR,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,MOHWH,مستودع محمد البستنجي - الكرك,1,112.77,5.390338172,15,9.609661828,0.640644122,5
MUWAQQAR,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,103,مستودع أحمد أبو حشيش,0.001,0.007,5.390338172,15,9.609661828,0.640644122,5
MUWAQQAR,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,106,مستودع يوسف أحمد -كاش,26,161.925,5.390338172,15,9.609661828,0.640644122,5
MUWAQQAR,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,108,مستودع يزن حمدان,4,25.585,5.390338172,15,9.609661828,0.640644122,5
MUWAQQAR,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,FGWH,مستودع البضاعة الجاهزة حسام,56,117.93,5.390338172,15,9.609661828,0.640644122,5
MUWAQQAR,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,HOSAM,مستودع عبدالله البستنجي موقر,4,24.511,5.390338172,15,9.609661828,0.640644122,5
MUWAQQAR,1021011,شيخ الكار حلاوة 6 كغم فستق 1*4,EXPWH,مستودع التوالف,21,144.215,5.390338172,15,9.609661828,0.640644122,5
MUWAQQAR,1171017,طحينية بلك ميار - موسم  كروما,WIP,WIP,4517.858,-267626.242,-59.23741782,0,59.23741782,#DIV/0!,#N/A
MUWAQQAR,1181328,تنك الموسم طحينية 9 كغم -فارغ,PKGWH,مستودع التعبئة والتغليف,130,162.459,1.249684615,0,-1.249684615,#DIV/0!,#N/A
MUWAQQAR,1181357,"سطل متعدد طحينية 18 كغم سادة (زيدان،الوادي،نابت)",PKGWH,مستودع التعبئة والتغليف,2207,3521.554,1.595629361,0,-1.595629361,#DIV/0!,#N/A
MUWAQQAR,1141002,سمسم خام,RMWH,مستودع المواد الاولية,187.683,163917.192,873.3726123,0,-873.3726123,#DIV/0!,#N/A
MUWAQQAR,1171006,ملح,RMWH,مستودع المواد الاولية,39960.137,703.341,0.017285199,0,-0.017285199,#DIV/0!,#N/A
MUWAQQAR,1171006,ملح,SAHABWH,مستودع سحاب,400,-5.708,0.017285199,0,-0.017285199,#DIV/0!,#N/A
MUWAQQAR,1171015,طحينية بلك شيخ الكار حجر,WIP,WIP,39975.146,38928.487,0.973817256,0,-0.973817256,#DIV/0!,#N/A
MUWAQQAR,1021046,شيخ الكار حلاوة 300 غم كاجو 1*12,107,مستودع حسن المشايخ,0.001,-0.036,0.415154986,0.854,0.438845014,0.513870039,5
MUWAQQAR,1021046,شيخ الكار حلاوة 300 غم كاجو 1*12,FGWH,مستودع البضاعة الجاهزة حسام,320,128.727,0.415154986,0.854,0.438845014,0.513870039,5
MUWAQQAR,1021046,شيخ الكار حلاوة 300 غم كاجو 1*12,HOSAM,مستودع عبدالله البستنجي موقر,1,0.44,0.415154986,0.854,0.438845014,0.513870039,5
MUWAQQAR,1021046,شيخ الكار حلاوة 300 غم كاجو 1*12,EXPWH,مستودع التوالف,57,27.798,0.415154986,0.854,0.438845014,0.513870039,5
MUWAQQAR,1181054,مرتبان الموسم طحينية 250 غم,WIP,WIP,1608,144.72,0.102605944,0,-0.102605944,#DIV/0!,#N/A
MUWAQQAR,1181054,مرتبان الموسم طحينية 250 غم,PKGWH,مستودع التعبئة والتغليف,4650,497.388,0.102605944,0,-0.102605944,#DIV/0!,#N/A
MUWAQQAR,1181001,كرتون متعدد طحينية 300 اكسترا,WIP,WIP,132.784,26.291,0.197999606,0,-0.197999606,#DIV/0!,#N/A
MUWAQQAR,1181001,كرتون متعدد طحينية 300 اكسترا,PKGWH,مستودع التعبئة والتغليف,374.616,74.174,0.197999606,0,-0.197999606,#DIV/0!,#N/A
MUWAQQAR,1011093,الموسم طحينية 250 غم 1*12,FGWH,مستودع البضاعة الجاهزة حسام,4080,1833.422,0.455653959,0,-0.455653959,#DIV/0!,#N/A
MUWAQQAR,1011093,الموسم طحينية 250 غم 1*12,HOSAM,مستودع عبدالله البستنجي موقر,12,31.114,0.455653959,0,-0.455653959,#DIV/0!,#N/A
MUWAQQAR,1181008,كرتون متعدد طحينية 800 غم اكسترا فاخرة,PKGWH,مستودع التعبئة والتغليف,2737.044,568.422,0.208523648,0,-0.208523648,#DIV/0!,#N/A
MUWAQQAR,1181008,كرتون متعدد طحينية 800 غم اكسترا فاخرة,WIP,WIP,110,25.254,0.208523648,0,-0.208523648,#DIV/0!,#N/A
MUWAQQAR,1181037,مرتبان الموسم طحينية 800 غم,PKGWH,مستودع التعبئة والتغليف,1868,258.343,0.118379862,0,-0.118379862,#DIV/0!,#N/A
MUWAQQAR,1181037,مرتبان الموسم طحينية 800 غم,WIP,WIP,1320,119.052,0.118379862,0,-0.118379862,#DIV/0!,#N/A
MUWAQQAR,1181117,كرتون شيخ الكار طحينية 800 غم,PKGWH,مستودع التعبئة والتغليف,2377,617.116,0.259203824,0,-0.259203824,#DIV/0!,#N/A
MUWAQQAR,1181117,كرتون شيخ الكار طحينية 800 غم,WIP,WIP,81,20.007,0.259203824,0,-0.259203824,#DIV/0!,#N/A
MUWAQQAR,1181196,مرتبان شيخ الكار طحينية 800 غم,PKGWH,مستودع التعبئة والتغليف,4202,651.219,0.154926448,0,-0.154926448,#DIV/0!,#N/A
MUWAQQAR,1181196,مرتبان شيخ الكار طحينية 800 غم,WIP,WIP,978,151.3,0.154926448,0,-0.154926448,#DIV/0!,#N/A
MUWAQQAR,1011008,ميار طحينية 550 غم 1*12,MOHWH,مستودع محمد البستنجي - الكرك,180,193.337,0.74132244,1.333,0.59167756,0.443869137,5
MUWAQQAR,1011008,ميار طحينية 550 غم 1*12,FGWH,مستودع البضاعة الجاهزة حسام,1176,809.03,0.74132244,1.333,0.59167756,0.443869137,5
MUWAQQAR,1011008,ميار طحينية 550 غم 1*12,HOSAM,مستودع عبدالله البستنجي موقر,19,16.678,0.74132244,1.333,0.59167756,0.443869137,5
MUWAQQAR,1011008,ميار طحينية 550 غم 1*12,EXPWH,مستودع التوالف,2,1.756,0.74132244,1.333,0.59167756,0.443869137,5
MUWAQQAR,1021161,الموسم حلاوة 1200 غم برش فستق 1*6,MOHWH,مستودع محمد البستنجي - الكرك,72,82.042,1.251962186,2.583,1.331037814,0.515306935,#N/A
MUWAQQAR,1021161,الموسم حلاوة 1200 غم برش فستق 1*6,HOSAM,مستودع عبدالله البستنجي موقر,2,2.962,1.251962186,2.583,1.331037814,0.515306935,#N/A
MUWAQQAR,1021161,الموسم حلاوة 1200 غم برش فستق 1*6,101,مستودع قصي ذيب,0.001,0.495,1.251962186,2.583,1.331037814,0.515306935,#N/A
MUWAQQAR,1021161,الموسم حلاوة 1200 غم برش فستق 1*6,WIP,WIP,3,8.842,1.251962186,2.583,1.331037814,0.515306935,#N/A
MUWAQQAR,1021161,الموسم حلاوة 1200 غم برش فستق 1*6,EXPWH,مستودع التوالف,9,13.329,1.251962186,2.583,1.331037814,0.515306935,#N/A
MUWAQQAR,1171030,حلاوة بلك ملوكي شيخ الكار,WIP,WIP,44.3,68.906,1.555440181,0,-1.555440181,#DIV/0!,#N/A
MUWAQQAR,1181460,علب شيخ الكار حلاوة 800 غم ملوكي,PKGWH,مستودع التعبئة والتغليف,2125,318.75,0.15,0,-0.15,#DIV/0!,#N/A
MUWAQQAR,1021059,شيخ الكار حلاوة 800 غم ملوكية بالمكسرات 1*12,FGWH,مستودع البضاعة الجاهزة حسام,2,6.414,1.319526502,3.229,1.909473498,0.591351347,5
MUWAQQAR,1021059,شيخ الكار حلاوة 800 غم ملوكية بالمكسرات 1*12,EXPWH,مستودع التوالف,4,5.201,1.319526502,3.229,1.909473498,0.591351347,5
MUWAQQAR,1021059,شيخ الكار حلاوة 800 غم ملوكية بالمكسرات 1*12,HOSAM,مستودع عبدالله البستنجي موقر,277,361.811,1.319526502,3.229,1.909473498,0.591351347,5
MUWAQQAR,1171031,حلاوة بلك فستق شيخ الكار,WIP,WIP,1263.1,1230.564,0.974241153,0,-0.974241153,#DIV/0!,#N/A
MUWAQQAR,1181435,علب شيخ الكار حلاوة 2300 غم فستق,WIP,WIP,3,0.694,0.357914307,0,-0.357914307,#DIV/0!,#N/A
MUWAQQAR,1181435,علب شيخ الكار حلاوة 2300 غم فستق,PKGWH,مستودع التعبئة والتغليف,1339,479.627,0.357914307,0,-0.357914307,#DIV/0!,#N/A
MUWAQQAR,1021063,شيخ الكار حلاوة 2300 غم فستق 1*4,FGWH,مستودع البضاعة الجاهزة حسام,543,1031.663,2.226706703,5.5,3.273293297,0.595144236,5
MUWAQQAR,1021063,شيخ الكار حلاوة 2300 غم فستق 1*4,EXPWH,مستودع التوالف,71,217.346,2.226706703,5.5,3.273293297,0.595144236,5
MUWAQQAR,1021063,شيخ الكار حلاوة 2300 غم فستق 1*4,106,مستودع يوسف أحمد -كاش,15,43.157,2.226706703,5.5,3.273293297,0.595144236,5
MUWAQQAR,1021063,شيخ الكار حلاوة 2300 غم فستق 1*4,IRBID,مستودع أربد,46,132.293,2.226706703,5.5,3.273293297,0.595144236,5
MUWAQQAR,1021063,شيخ الكار حلاوة 2300 غم فستق 1*4,108,مستودع يزن حمدان,8,22.434,2.226706703,5.5,3.273293297,0.595144236,5
MUWAQQAR,1021063,شيخ الكار حلاوة 2300 غم فستق 1*4,MOHWH,مستودع محمد البستنجي - الكرك,40,202.314,2.226706703,5.5,3.273293297,0.595144236,5
MUWAQQAR,1021063,شيخ الكار حلاوة 2300 غم فستق 1*4,HOSAM,مستودع عبدالله البستنجي موقر,4,-28.179,2.226706703,5.5,3.273293297,0.595144236,5
MUWAQQAR,1021063,شيخ الكار حلاوة 2300 غم فستق 1*4,101,مستودع قصي ذيب,0.001,-2.21,2.226706703,5.5,3.273293297,0.595144236,5
MUWAQQAR,1171022,حلاوة بلك سادة شيخ الكار,WIP,WIP,1892.011,1349.804,0.713422914,0,-0.713422914,#DIV/0!,#N/A
MUWAQQAR,1181305,تنك شيخ الكار حلاوة 4 كغم سادة نصاصي,PKGWH,مستودع التعبئة والتغليف,560,616.044,1.100078571,0,-1.100078571,#DIV/0!,#N/A
MUWAQQAR,1181458,علب شيخ الكار حلاوة 800 غم فستق,PKGWH,مستودع التعبئة والتغليف,20298,3224.26,0.158846192,0,-0.158846192,#DIV/0!,#N/A
MUWAQQAR,1021062,شيخ الكار حلاوة 800 غم فستق 1*12,FGWH,مستودع البضاعة الجاهزة حسام,252.001,156.459,0.904810334,2.25,1.345189666,0.597862074,5
MUWAQQAR,1021062,شيخ الكار حلاوة 800 غم فستق 1*12,HOSAM,مستودع عبدالله البستنجي موقر,2214,2074.764,0.904810334,2.25,1.345189666,0.597862074,5
MUWAQQAR,1021062,شيخ الكار حلاوة 800 غم فستق 1*12,EXPWH,مستودع التوالف,1,0.945,0.904810334,2.25,1.345189666,0.597862074,5
MUWAQQAR,1011019,شيخ الكار طحينية 900 غم قارورة 1*12,EXPWH,مستودع التوالف,3,3.072,3.84071976,0,-3.84071976,#DIV/0!,#N/A
MUWAQQAR,1011019,شيخ الكار طحينية 900 غم قارورة 1*12,SAHABWH,مستودع سحاب,0.001,8.454,3.84071976,0,-3.84071976,#DIV/0!,#N/A
MUWAQQAR,1141004,سمسم جاهز كعك 50 كغم,SAHABWH,مستودع سحاب,14.68,1686.761,61.5322269,105,43.4677731,0.413978791,#N/A
MUWAQQAR,1141004,سمسم جاهز كعك 50 كغم,FGWH,مستودع البضاعة الجاهزة حسام,123,6784.996,61.5322269,105,43.4677731,0.413978791,#N/A
MUWAQQAR,1011027,شيخ الكار طحينية 18 كغم تنك 1*1,MOHWH,مستودع محمد البستنجي - الكرك,5,317.468,14.98560202,48,33.01439798,0.687799958,5
MUWAQQAR,1011027,شيخ الكار طحينية 18 كغم تنك 1*1,FGWH,مستودع البضاعة الجاهزة حسام,279,3050.749,14.98560202,48,33.01439798,0.687799958,5
MUWAQQAR,1011027,شيخ الكار طحينية 18 كغم تنك 1*1,EXPWH,مستودع التوالف,2,50.568,14.98560202,48,33.01439798,0.687799958,5
MUWAQQAR,1011027,شيخ الكار طحينية 18 كغم تنك 1*1,HOSAM,مستودع عبدالله البستنجي موقر,209,3999.088,14.98560202,48,33.01439798,0.687799958,5
MUWAQQAR,1021020,ميار حلاوة 2200 غم برش فستق 1*4,EXPWH,مستودع التوالف,39,98.622,2.523956332,4.75,2.226043668,0.468640772,5
MUWAQQAR,1021020,ميار حلاوة 2200 غم برش فستق 1*4,MOHWH,مستودع محمد البستنجي - الكرك,132,291.003,2.523956332,4.75,2.226043668,0.468640772,5
MUWAQQAR,1021020,ميار حلاوة 2200 غم برش فستق 1*4,106,مستودع يوسف أحمد -كاش,12,31.124,2.523956332,4.75,2.226043668,0.468640772,5
MUWAQQAR,1021020,ميار حلاوة 2200 غم برش فستق 1*4,IRBID,مستودع أربد,16,36.928,2.523956332,4.75,2.226043668,0.468640772,5
MUWAQQAR,1021020,ميار حلاوة 2200 غم برش فستق 1*4,FGWH,مستودع البضاعة الجاهزة حسام,717,1854.267,2.523956332,4.75,2.226043668,0.468640772,5
MUWAQQAR,1021047,شيخ الكار حلاوة 400 غم سادة دايت 1*12,106,مستودع يوسف أحمد -كاش,29,25.708,0.949980989,3,2.050019011,0.68333967,5
MUWAQQAR,1021047,شيخ الكار حلاوة 400 غم سادة دايت 1*12,IRBID,مستودع أربد,166,156.946,0.949980989,3,2.050019011,0.68333967,5
MUWAQQAR,1021047,شيخ الكار حلاوة 400 غم سادة دايت 1*12,108,مستودع يزن حمدان,30,26.775,0.949980989,3,2.050019011,0.68333967,5
MUWAQQAR,1021047,شيخ الكار حلاوة 400 غم سادة دايت 1*12,EXPWH,مستودع التوالف,280,265.049,0.949980989,3,2.050019011,0.68333967,5
MUWAQQAR,1021047,شيخ الكار حلاوة 400 غم سادة دايت 1*12,FGWH,مستودع البضاعة الجاهزة حسام,1049,994.602,0.949980989,3,2.050019011,0.68333967,5
MUWAQQAR,1021047,شيخ الكار حلاوة 400 غم سادة دايت 1*12,MOHWH,مستودع محمد البستنجي - الكرك,24,29.99,0.949980989,3,2.050019011,0.68333967,5
MUWAQQAR,1171010,جلوكوز,RMWH,مستودع المواد الاولية,56830.363,19070.152,0.335576057,0,-0.335576057,#DIV/0!,#N/A
MUWAQQAR,1171010,جلوكوز,EXPWH,مستودع التوالف,31,11.16,0.335576057,0,-0.335576057,#DIV/0!,#N/A
MUWAQQAR,1171014,عرق حلاوة,RMWH,مستودع المواد الاولية,0.413,11.027,1.029998927,0,-1.029998927,#DIV/0!,#N/A
